"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2962,,
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,3007.5,,
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,3065,,
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,3119,,
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,3168.6,,
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,3213.7,,
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,3256.6,,
"CAN","Canada","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,3291.3,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,297.854,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,308.9735,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,317.5895,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,321.419,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,319.625,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,314.5285,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,308.043,,
"CZE","Czech Republic","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,301.2505,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,283.8635,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,295.814,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,304.9835,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,308.94,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,307.134,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,301.458,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,293.9345,,
"CZE","Czech Republic","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,286.2385,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,581.7175,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,604.7875,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,622.573,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,630.359,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,626.759,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,615.9865,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,601.9775,,
"CZE","Czech Republic","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,587.489,,
"FRA","France","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2148.435,,
"FRA","France","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,2168.788,,
"FRA","France","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,2185.151,,
"FRA","France","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,2195.655,,
"FRA","France","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,2198.186,,
"FRA","France","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2194.384,,
"FRA","France","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2188.816,,
"FRA","France","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2090.031,,
"FRA","France","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,2109.319,,
"FRA","France","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,2124.732,,
"FRA","France","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,2134.04,,
"FRA","France","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,2136.074,,
"FRA","France","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2131.925,,
"FRA","France","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2126.106,,
"FRA","France","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,4238.466,,
"FRA","France","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,4278.107,,
"FRA","France","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,4309.883,,
"FRA","France","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,4329.694,,
"FRA","France","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,4334.259,,
"FRA","France","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,4326.308,,
"FRA","France","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,4314.922,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2074.5,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,2065.5,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,2060,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,2059.5,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,2057.5,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2056.5,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2060,,
"DEU","Germany","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,2066,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1933.5,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1925.5,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,1920,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,1921,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,1920,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,1918.5,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,1921.5,,
"DEU","Germany","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,1926,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,4008.5,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,3991,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,3980,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,3980.5,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,3977.5,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,3975,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,3981.5,,
"DEU","Germany","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,3992,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2656.605,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,2627.235,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,2616.207,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,2608.295,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,2579.673,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2540.766,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2505.735,,
"JPN","Japan","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,2459.35,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2763.114,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,2733.115,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,2721.404,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,2715.82,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,2688.54,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2650.778,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2617.286,,
"JPN","Japan","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,2571.473,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,5419.719,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,5360.348,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,5337.612,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,5324.114,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,5268.215,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,5191.543,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,5123.021,,
"JPN","Japan","TT","All persons","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,5030.823,,
"KOR","Korea","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1097.373,,
"KOR","Korea","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1085.495,,
